X_int_1	Y_int_1	Cond.1[mS/m]	Inph.1[ppt]	X_int_2	Y_int_2	Cond.2[mS/m]	Inph.2[ppt]	X_int_3	Y_int_3	Cond.3[mS/m]	Inph.3[ppt]	Num fich	b et p	Base	Profil
397621.9275	5315654.6444	13.79	-0.01	397621.746	5315654.573	23.76	-0.22	397621.5274	5315654.4869	27.88	-0.2	2	75	0	71
397622.673	5315654.9217	12.74	-0.01	397622.4908	5315654.8521	21.43	-0.22	397622.2713	5315654.7683	26.42	-0.16	2	75	0	71
397623.4173	5315655.212	14.78	-0.03	397623.2357	5315655.1409	22.97	-0.23	397623.0169	5315655.0553	27.16	-0.16	2	75	0	71
397623.8766	5315655.4021	11.92	-0.01	397623.6956	5315655.3296	21.16	-0.23	397623.4774	5315655.2421	26.49	-0.2	2	75	0	71
397624.3363	5315655.5865	11.7	-0.01	397624.1553	5315655.5139	19.69	-0.19	397623.9372	5315655.4265	24.96	-0.15	2	75	0	71
397624.7972	5315655.7563	13.35	-0.02	397624.6148	5315655.6875	21.51	-0.21	397624.3949	5315655.6045	26.03	-0.15	2	75	0	71
397625.4936	5315655.9878	12.66	-0.01	397625.3097	5315655.9227	21.4	-0.22	397625.0882	5315655.8443	26.17	-0.19	2	75	0	71
397626.1885	5315656.2392	10.44	0.0	397626.0052	5315656.1728	18.32	-0.18	397625.7843	5315656.0927	25.09	-0.12	2	75	0	71
397626.6612	5315656.4202	12.45	-0.01	397626.4784	5315656.3523	20.15	-0.24	397626.2581	5315656.2706	25.57	-0.15	2	75	0	71
397627.1343	5315656.5957	11.38	-0.05	397626.9515	5315656.5279	20.12	-0.23	397626.7311	5315656.4461	25.27	-0.2	2	75	0	71
397627.6062	5315656.7842	10.11	0.0	397627.4247	5315656.7131	17.8	-0.17	397627.2059	5315656.6273	24.11	-0.12	2	75	0	71
397628.3192	5315657.0924	11.29	-0.01	397628.139	5315657.0179	18.05	-0.19	397627.9218	5315656.9281	23.88	-0.12	2	75	0	71
397629.0353	5315657.354	10.29	-0.03	397628.852	5315657.2883	18.4	-0.22	397628.631	5315657.209	24.04	-0.19	2	75	0	71
397629.5377	5315657.4735	10.7	0.0	397629.3512	5315657.4164	18.14	-0.16	397629.1265	5315657.3477	24.21	-0.12	2	75	0	71
397630.0381	5315657.6266	11.5	-0.01	397629.8516	5315657.5695	18.71	-0.18	397629.6269	5315657.5008	24.2	-0.14	2	75	0	71
397630.5379	5315657.7558	11.79	-0.01	397630.3497	5315657.7051	19.79	-0.21	397630.123	5315657.644	24.75	-0.16	2	75	0	71
397631.2412	5315657.8964	12.56	-0.02	397631.0513	5315657.852	19.81	-0.22	397630.8224	5315657.7986	25.32	-0.12	2	75	0	71
397631.9451	5315658.0982	10.26	-0.02	397631.7581	5315658.044	18.29	-0.17	397631.5327	5315657.9786	24.05	-0.12	2	75	0	71
397632.4216	5315658.3014	9.46	-0.03	397632.2374	5315658.2373	18.24	-0.26	397632.0155	5315658.1601	24.15	-0.14	2	75	0	71
397632.8979	5315658.4673	12.03	-0.01	397632.7137	5315658.4032	19.34	-0.18	397632.4918	5315658.3259	24.92	-0.15	2	75	0	71
397633.3726	5315658.6528	11.43	0.0	397633.1904	5315658.5836	18.37	-0.17	397632.9708	5315658.5002	23.84	-0.13	2	75	0	71
397634.0834	5315658.966	10.99	-0.01	397633.9031	5315658.8917	17.42	-0.18	397633.6858	5315658.8022	22.99	-0.13	2	75	0	71
397634.7916	5315659.2871	11.59	0.0	397634.6145	5315659.2058	18.45	-0.17	397634.4011	5315659.1079	23.74	-0.11	2	75	0	71
397635.2291	5315659.5389	8.76	-0.02	397635.0553	5315659.4507	16.06	-0.15	397634.8457	5315659.3443	22.1	-0.12	2	75	0	71
397635.6707	5315659.7631	8.6	-0.01	397635.4968	5315659.6748	15.02	-0.17	397635.2873	5315659.5685	21.3	-0.1	2	75	0	71
397636.1171	5315659.9513	11.26	0.0	397635.9391	5315659.8722	17.8	-0.15	397635.7247	5315659.7768	22.59	-0.1	2	75	0	71
397636.8299	5315660.1879	10.45	0.0	397636.6479	5315660.1178	16.33	-0.15	397636.4286	5315660.0334	21.58	-0.11	2	75	0	71
397637.5356	5315660.4817	10.26	0.0	397637.3559	5315660.4062	14.92	-0.17	397637.1393	5315660.3153	20.31	-0.1	2	75	0	71
397637.9781	5315660.7059	12.26	-0.01	397637.8007	5315660.625	16.82	-0.17	397637.5869	5315660.5275	21.28	-0.1	2	75	0	71
397638.423	5315660.9089	10.64	0.0	397638.2456	5315660.828	15.64	-0.12	397638.0318	5315660.7304	20.49	-0.1	2	75	0	71
397638.8703	5315661.091	9.92	0.0	397638.6907	5315661.0154	14.41	-0.12	397638.4742	5315660.9243	19.82	-0.09	2	75	0	71
397639.599	5315661.3511	10.77	0.0	397639.4171	5315661.2807	15.48	-0.16	397639.1979	5315661.196	20.71	-0.08	2	75	0	71
397640.3265	5315661.6004	8.78	0.02	397640.1418	5315661.5383	13.88	-0.12	397639.9193	5315661.4635	19.79	-0.1	2	75	0	71
397640.7844	5315661.7004	8.82	0.02	397640.597	5315661.6465	12.84	-0.14	397640.3711	5315661.5815	18.44	-0.08	2	75	0	71
397641.241	5315661.8318	11.53	-0.01	397641.0536	5315661.7779	15.61	-0.15	397640.8278	5315661.7129	19.74	-0.08	2	75	0	71
397641.6957	5315662.0024	10.3	0.0	397641.5119	5315661.9383	14.69	-0.14	397641.2904	5315661.861	19.52	-0.11	2	75	0	71
397642.3709	5315662.3207	9.79	0.0	397642.1906	5315662.2464	13.37	-0.15	397641.9733	5315662.1568	18.82	-0.09	2	75	0	71
397643.0495	5315662.5782	10.83	0.02	397642.8671	5315662.5094	15.13	-0.15	397642.6473	5315662.4266	19.98	-0.08	2	75	0	71
397643.5121	5315662.7145	9.13	0.0	397643.3276	5315662.6513	13.94	-0.15	397643.1053	5315662.5752	19.09	-0.12	2	75	0	71
397643.9731	5315662.8724	8.86	0.02	397643.7886	5315662.8092	11.98	-0.15	397643.5663	5315662.7331	17.39	-0.07	2	75	0	71
397644.4343	5315663.0258	11.39	-0.01	397644.2494	5315662.9638	14.0	-0.17	397644.0266	5315662.8891	18.42	-0.07	2	75	0	71
397645.1308	5315663.25	6.01	-0.06	397644.9455	5315663.1891	12.71	-0.15	397644.7223	5315663.1158	18.05	-0.14	2	75	0	71
397645.8272	5315663.4596	7.83	0.0	397645.6405	5315663.4038	11.09	-0.14	397645.4154	5315663.3365	17.05	-0.06	2	75	0	71
397646.312	5315663.5715	10.85	0.0	397646.1238	5315663.5206	13.34	-0.14	397645.8969	5315663.4594	17.95	-0.07	2	75	0	71
397646.7967	5315663.7023	9.52	0.0	397646.6085	5315663.6515	12.99	-0.14	397646.3816	5315663.5902	17.8	-0.11	2	75	0	71
397647.2805	5315663.814	8.97	0.0	397647.091	5315663.7683	11.91	-0.14	397646.8626	5315663.7132	17.33	-0.07	2	75	0	71
397648.0137	5315663.9512	11.05	0.0	397647.823	5315663.9106	14.38	-0.15	397647.5932	5315663.8617	18.63	-0.09	2	75	0	71
397648.7468	5315664.0951	10.17	-0.01	397648.5554	5315664.0579	14.25	-0.16	397648.3248	5315664.013	18.31	-0.11	2	75	0	71
397649.2103	5315664.1649	9.53	0.0	397649.0183	5315664.131	11.16	-0.23	397648.7868	5315664.0901	16.98	-0.05	2	75	0	71
397649.675	5315664.2469	9.86	-0.05	397649.4829	5315664.213	12.4	-0.16	397649.2515	5315664.1722	16.78	-0.06	2	75	0	71
397650.1396	5315664.4083	6.68	-0.06	397649.9537	5315664.3535	11.61	-0.18	397649.7297	5315664.2874	17.14	-0.13	2	75	0	71
397650.7579	5315664.7483	8.35	0.02	397650.5783	5315664.6726	11.01	-0.14	397650.3617	5315664.5813	16.97	-0.07	2	75	0	71
397651.3712	5315665.0413	8.36	-0.02	397651.1954	5315664.9574	11.72	-0.16	397650.9835	5315664.8564	17.12	-0.08	2	75	0	71
397651.7372	5315665.2718	1.82	-0.15	397651.5652	5315665.1799	11.91	-0.19	397651.358	5315665.0691	17.33	-0.15	2	75	0	71
397652.1083	5315665.4702	8.04	0.02	397651.9363	5315665.3783	11.1	-0.14	397651.7291	5315665.2675	16.47	-0.08	2	75	0	71
397652.4807	5315665.6619	10.37	0.0	397652.3079	5315665.5716	12.95	-0.15	397652.0996	5315665.4628	17.22	-0.1	2	75	0	71
397652.9973	5315665.9179	8.05	-0.03	397652.8236	5315665.8293	13.18	-0.16	397652.6143	5315665.7225	17.34	-0.13	2	75	0	71
397653.5126	5315666.1806	9.54	0.0	397653.3389	5315666.092	12.19	-0.15	397653.1296	5315665.9853	16.54	-0.1	2	75	0	71
397654.5432	5315666.7061	13.18	-0.02	397654.3695	5315666.6175	15.49	-0.19	397654.1602	5315666.5108	17.76	-0.11	2	75	0	71
397653.681	5315665.2638	0.36	-0.07	397653.8638	5315665.3315	8.97	-0.08	397654.0842	5315665.4131	15.13	-0.11	2	76	0	72
397653.2186	5315665.0926	6.52	0.04	397653.4015	5315665.1603	9.65	-0.12	397653.6219	5315665.2419	14.83	-0.08	2	76	0	72
397652.7583	5315664.9008	9.38	0.05	397652.939	5315664.9738	11.0	-0.16	397653.1568	5315665.0618	16.37	-0.11	2	76	0	72
397652.2363	5315664.6505	6.78	0.0	397652.4149	5315664.7288	11.25	-0.09	397652.6301	5315664.8231	15.96	-0.11	2	76	0	72
397651.7102	5315664.4421	5.91	0.04	397651.891	5315664.5149	8.48	-0.1	397652.1089	5315664.6027	14.76	-0.09	2	76	0	72
397651.3008	5315664.3134	8.39	0.05	397651.4838	5315664.3808	10.72	-0.12	397651.7043	5315664.462	15.81	-0.11	2	76	0	72
397650.8934	5315664.1634	7.91	0.03	397651.0764	5315664.2308	11.09	-0.11	397651.297	5315664.312	16.19	-0.1	2	76	0	72
397650.4853	5315664.0361	7.78	0.04	397650.6702	5315664.0976	9.6	-0.11	397650.8931	5315664.1716	15.67	-0.09	2	76	0	72
397649.835	5315663.8657	8.6	0.04	397650.0219	5315663.9213	10.43	-0.14	397650.2471	5315663.9882	16.04	-0.07	2	76	0	72
397649.1861	5315663.6512	6.19	0.02	397649.3712	5315663.7123	10.11	-0.09	397649.5942	5315663.7861	15.73	-0.07	2	76	0	72
397648.776	5315663.4798	6.51	0.04	397648.9592	5315663.5466	9.65	-0.09	397649.18	5315663.6271	15.89	-0.08	2	76	0	72
397648.3652	5315663.3299	8.93	0.05	397648.5484	5315663.3967	11.86	-0.1	397648.7692	5315663.4773	16.75	-0.07	2	76	0	72
397647.9549	5315663.1739	7.53	0.03	397648.1375	5315663.2423	11.64	-0.1	397648.3575	5315663.3248	16.96	-0.08	2	76	0	72
397647.344	5315662.9327	8.13	0.03	397647.526	5315663.0027	12.13	-0.12	397647.7454	5315663.087	17.67	-0.12	2	76	0	72
397646.7316	5315662.7264	9.53	0.04	397646.9161	5315662.7889	13.62	-0.1	397647.1385	5315662.8642	18.43	-0.08	2	76	0	72
397646.3063	5315662.6305	8.48	0.04	397646.4934	5315662.6855	12.14	-0.1	397646.7189	5315662.7518	18.13	-0.09	2	76	0	72
397645.8823	5315662.5059	8.42	0.04	397646.0694	5315662.5609	12.11	-0.11	397646.2948	5315662.6271	17.97	-0.11	2	76	0	72
397645.4583	5315662.3748	9.08	0.05	397645.6448	5315662.4315	12.4	-0.11	397645.8697	5315662.4998	17.49	-0.07	2	76	0	72
397644.8421	5315662.1749	8.51	0.04	397645.0281	5315662.2333	11.79	-0.1	397645.2523	5315662.3037	17.57	-0.08	2	76	0	72
397644.2258	5315661.9818	7.87	0.03	397644.4119	5315662.0401	11.99	-0.12	397644.6361	5315662.1104	17.83	-0.12	2	76	0	72
397643.7716	5315661.8398	8.74	0.04	397643.9577	5315661.8981	12.43	-0.11	397644.1819	5315661.9683	17.79	-0.08	2	76	0	72
397643.3173	5315661.6976	9.34	0.04	397643.5034	5315661.7559	12.98	-0.11	397643.7277	5315661.8261	18.86	-0.08	2	76	0	72
397642.8631	5315661.5693	9.44	0.03	397643.0503	5315661.6239	13.74	-0.14	397643.2758	5315661.6897	19.16	-0.13	2	76	0	72
397642.1771	5315661.3974	10.69	0.04	397642.3653	5315661.4483	13.44	-0.25	397642.5921	5315661.5097	19.48	-0.09	2	76	0	72
397641.4958	5315661.1454	7.79	-0.02	397641.6776	5315661.2135	14.79	-0.1	397641.8967	5315661.2955	20.02	-0.1	2	76	0	72
397641.0599	5315660.865	8.86	0.02	397641.2353	5315660.9502	14.76	-0.12	397641.4467	5315661.0529	20.36	-0.12	2	76	0	72
397640.6192	5315660.6509	10.59	0.04	397640.7946	5315660.7361	15.59	-0.11	397641.006	5315660.8388	20.11	-0.1	2	76	0	72
397640.1764	5315660.4515	10.41	0.04	397640.3535	5315660.533	14.83	-0.11	397640.567	5315660.6313	19.73	-0.11	2	76	0	72
397639.4797	5315660.164	10.7	0.04	397639.6585	5315660.2418	14.78	-0.12	397639.874	5315660.3355	20.16	-0.12	2	76	0	72
397638.7873	5315659.8475	10.78	0.04	397638.9644	5315659.9289	15.7	-0.16	397639.1779	5315660.027	20.44	-0.11	2	76	0	72
397638.3424	5315659.6165	8.17	-0.01	397638.5178	5315659.7015	14.63	-0.14	397638.7293	5315659.804	20.12	-0.13	2	76	0	72
397637.8954	5315659.3998	8.95	0.03	397638.0708	5315659.4849	14.1	-0.11	397638.2823	5315659.5874	19.81	-0.11	2	76	0	72
397637.4444	5315659.2167	11.57	0.03	397637.6235	5315659.2932	16.31	-0.12	397637.8394	5315659.3854	20.82	-0.11	2	76	0	72
397636.7368	5315658.9885	10.15	0.04	397636.9196	5315659.0565	15.02	-0.11	397637.1399	5315659.1384	20.17	-0.12	2	76	0	72
397636.0326	5315658.7393	9.43	0.05	397636.2165	5315658.804	13.9	-0.11	397636.4381	5315658.882	19.97	-0.1	2	76	0	72
397635.5198	5315658.5817	10.54	0.04	397635.7048	5315658.6432	15.78	-0.14	397635.9278	5315658.7173	21.43	-0.1	2	76	0	72
397635.0076	5315658.4116	10.04	0.04	397635.1926	5315658.473	16.03	-0.12	397635.4157	5315658.5471	21.51	-0.13	2	76	0	72
397634.4952	5315658.2508	9.89	0.04	397634.6811	5315658.3098	15.36	-0.11	397634.905	5315658.3809	21.01	-0.1	2	76	0	72
397633.7421	5315658.0318	11.95	0.02	397633.9287	5315658.0884	17.7	-0.15	397634.1536	5315658.1565	22.98	-0.12	2	76	0	72
397632.9892	5315657.8115	10.6	0.03	397633.1765	5315657.866	17.47	-0.15	397633.4021	5315657.9316	22.85	-0.16	2	76	0	72
397632.4685	5315657.6744	10.9	0.04	397632.6563	5315657.7268	17.47	-0.14	397632.8827	5315657.7899	22.68	-0.11	2	76	0	72
397631.9477	5315657.5293	11.29	0.03	397632.1356	5315657.5817	17.1	-0.16	397632.362	5315657.6448	23.2	-0.13	2	76	0	72
397631.427	5315657.3716	11.12	0.04	397631.6139	5315657.4273	17.76	-0.15	397631.839	5315657.4944	23.3	-0.15	2	76	0	72
397630.674	5315657.1199	10.94	0.04	397630.8599	5315657.1789	18.46	-0.14	397631.0839	5315657.25	23.4	-0.12	2	76	0	72
397629.9218	5315656.8628	10.99	0.04	397630.106	5315656.9265	17.85	-0.15	397630.3281	5315657.0033	23.75	-0.14	2	76	0	72
397629.3937	5315656.6466	11.19	0.03	397629.5763	5315656.715	18.07	-0.17	397629.7964	5315656.7974	23.95	-0.16	2	76	0	72
397628.8648	5315656.4484	11.45	0.04	397629.0474	5315656.5168	18.55	-0.16	397629.2675	5315656.5992	23.78	-0.13	2	76	0	72
397628.3364	5315656.2437	10.48	0.04	397628.5183	5315656.3138	17.6	-0.15	397628.7376	5315656.3983	23.52	-0.14	2	76	0	72
397627.592	5315655.9424	10.19	0.04	397627.7733	5315656.0142	16.68	-0.14	397627.9918	5315656.1007	23.39	-0.15	2	76	0	72
397626.846	5315655.6649	11.51	0.02	397627.0289	5315655.7322	19.46	-0.16	397627.2494	5315655.8133	24.87	-0.15	2	76	0	72
397626.3314	5315655.5073	11.35	0.03	397626.516	5315655.5702	19.46	-0.16	397626.7385	5315655.6459	24.95	-0.17	2	76	0	72
397625.818	5315655.3326	11.3	0.03	397626.0026	5315655.3954	19.19	-0.17	397626.225	5315655.4711	25.22	-0.17	2	76	0	72
397625.3046	5315655.1551	13.37	0.0	397625.489	5315655.2186	20.88	-0.21	397625.7112	5315655.2952	26.23	-0.17	2	76	0	72
397624.5423	5315654.8863	11.89	0.02	397624.7264	5315654.9505	20.5	-0.19	397624.9483	5315655.028	25.63	-0.21	2	76	0	72
397623.7797	5315654.6225	11.24	0.03	397623.964	5315654.6862	19.36	-0.17	397624.1861	5315654.7629	24.89	-0.15	2	76	0	72
397623.2722	5315654.4517	12.19	0.02	397623.4567	5315654.5147	19.94	-0.18	397623.6791	5315654.5906	25.71	-0.17	2	76	0	72
397622.7648	5315654.2784	12.3	0.03	397622.9493	5315654.3414	21.01	-0.19	397623.1717	5315654.4173	26.45	-0.23	2	76	0	72
397622.2574	5315654.1034	12.66	0.02	397622.4418	5315654.1668	21.84	-0.18	397622.664	5315654.2433	26.22	-0.17	2	76	0	72
397621.4568	5315653.8238	13.08	0.02	397621.641	5315653.8877	21.93	-0.17	397621.863	5315653.9647	27.03	-0.19	2	76	0	72
397620.6564	5315653.5412	13.06	0.03	397620.8402	5315653.6063	22.25	-0.18	397621.0616	5315653.6849	27.51	-0.2	2	76	0	72
397620.1613	5315653.3571	13.71	0.02	397620.3447	5315653.4235	23.77	-0.19	397620.5656	5315653.5035	27.86	-0.15	2	76	0	72
397619.666	5315653.1778	13.3	0.02	397619.8494	5315653.2442	23.34	-0.18	397620.0703	5315653.3242	27.86	-0.16	2	76	0	72
397619.1701	5315653.0201	13.19	0.03	397619.3553	5315653.0809	22.09	-0.16	397619.5785	5315653.154	27.55	-0.17	2	76	0	72
397618.3745	5315652.808	14.12	0.02	397618.5616	5315652.863	24.35	-0.16	397618.7871	5315652.9294	28.19	-0.16	2	76	0	72
397617.5798	5315652.5812	13.03	0.04	397617.7674	5315652.6343	23.07	-0.15	397617.9934	5315652.6984	28.05	-0.16	2	76	0	72
397617.092	5315652.4551	12.43	0.03	397617.2801	5315652.5065	21.43	-0.18	397617.5068	5315652.5683	27.49	-0.14	2	76	0	72
397616.6042	5315652.3221	15.09	0.02	397616.7923	5315652.3734	25.09	-0.21	397617.019	5315652.4352	29.3	-0.15	2	76	0	72
397616.1167	5315652.1651	13.54	0.03	397616.3029	5315652.2227	24.56	-0.16	397616.5272	5315652.2921	29.1	-0.16	2	76	0	72
397615.3566	5315651.8776	11.95	0.04	397615.5408	5315651.9415	21.2	-0.15	397615.7629	5315652.0185	27.76	-0.12	2	76	0	72
397614.597	5315651.6017	14.02	0.03	397614.7801	5315651.6688	24.52	-0.17	397615.0007	5315651.7496	29.51	-0.13	2	76	0	72
397614.1061	5315651.3996	13.39	0.02	397614.288	5315651.4698	24.52	-0.18	397614.5072	5315651.5545	29.13	-0.15	2	76	0	72
397613.6143	5315651.2097	12.32	0.04	397613.7962	5315651.2799	22.31	-0.15	397614.0155	5315651.3646	28.11	-0.13	2	76	0	72
397613.1253	5315650.9964	14.58	0.03	397613.3047	5315651.0726	24.46	-0.15	397613.5209	5315651.1645	29.72	-0.13	2	76	0	72
397612.4287	5315650.648	13.15	0.03	397612.6055	5315650.7302	24.17	-0.16	397612.8186	5315650.8292	29.31	-0.15	2	76	0	72
397611.7256	5315650.3638	11.81	0.05	397611.9066	5315650.4355	22.25	-0.11	397612.1247	5315650.5219	27.85	-0.1	2	76	0	72
397611.2195	5315650.2385	14.01	0.04	397611.4047	5315650.2997	24.43	-0.15	397611.6278	5315650.3735	30.23	-0.11	2	76	0	72
397610.7172	5315650.0724	13.45	0.04	397610.9023	5315650.1336	24.61	-0.15	397611.1254	5315650.2074	30.06	-0.15	2	76	0	72
397610.2146	5315649.9208	11.86	0.04	397610.4009	5315649.9782	22.56	-0.12	397610.6255	5315650.0474	28.61	-0.09	2	76	0	72
397609.4542	5315649.7179	13.07	0.04	397609.6417	5315649.7715	23.38	-0.15	397609.8676	5315649.8361	29.97	-0.1	2	76	0	72
397608.6939	5315649.4988	13.35	0.03	397608.8813	5315649.5529	24.84	-0.16	397609.107	5315649.618	30.62	-0.16	2	76	0	72
397608.1752	5315649.3459	12.9	0.04	397608.3624	5315649.4005	24.48	-0.14	397608.588	5315649.4662	29.59	-0.1	2	76	0	72
397607.6565	5315649.1948	13.71	0.03	397607.8437	5315649.2494	24.54	-0.15	397608.0693	5315649.3151	30.57	-0.1	2	76	0	72
397607.1386	5315649.0189	12.65	0.02	397607.3237	5315649.0799	23.98	-0.18	397607.5467	5315649.1535	30.5	-0.16	2	76	0	72
397606.4163	5315648.7271	12.2	0.04	397606.5992	5315648.7946	22.84	-0.15	397606.8197	5315648.876	28.96	-0.08	2	76	0	72
397605.693	5315648.4641	13.01	0.03	397605.8763	5315648.5306	23.86	-0.14	397606.0972	5315648.6107	29.57	-0.11	2	76	0	72
397605.2087	5315648.2956	13.54	0.03	397605.3923	5315648.361	23.7	-0.15	397605.6137	5315648.4399	30.08	-0.13	2	76	0	72
397604.7246	5315648.123	12.75	0.04	397604.9083	5315648.1885	23.36	-0.15	397605.1296	5315648.2674	29.45	-0.07	2	76	0	72
397604.2416	5315647.9362	11.22	0.03	397604.4239	5315648.0053	22.91	-0.14	397604.6436	5315648.0887	29.74	-0.09	2	76	0	72
397603.5263	5315647.6333	10.17	0.03	397603.7072	5315647.7062	21.8	-0.16	397603.9252	5315647.794	29.69	-0.12	2	76	0	72
397602.8112	5315647.3335	14.52	0.03	397602.9909	5315647.4092	26.22	-0.14	397603.2074	5315647.5005	31.17	-0.08	2	76	0	72
397602.3587	5315647.1223	13.13	0.04	397602.5372	5315647.201	24.73	-0.12	397602.7523	5315647.2957	30.24	-0.11	2	76	0	72
397601.905	5315646.9225	13.06	0.04	397602.0835	5315647.0011	23.73	-0.14	397602.2985	5315647.0958	29.93	-0.11	2	76	0	72
397601.45	5315646.7342	15.48	0.03	397601.6297	5315646.8099	26.63	-0.18	397601.8462	5315646.901	31.26	-0.08	2	76	0	72
397600.7715	5315646.4738	12.68	0.0	397600.9524	5315646.5465	25.31	-0.15	397601.1705	5315646.6341	30.47	-0.13	2	76	0	72
397600.0931	5315646.2175	12.82	0.04	397600.2756	5315646.2861	23.6	-0.12	397600.4955	5315646.3688	29.83	-0.11	2	76	0	72
397599.613	5315646.0649	15.15	0.03	397599.797	5315646.1295	26.61	-0.15	397600.0187	5315646.2074	31.16	-0.1	2	76	0	72
397599.1341	5315645.8967	13.67	0.04	397599.3181	5315645.9613	25.14	-0.14	397599.5398	5315646.0392	30.25	-0.1	2	76	0	72
397598.6548	5315645.7518	12.11	0.05	397598.8407	5315645.8103	22.4	-0.12	397599.0648	5315645.8808	28.64	-0.09	2	76	0	72
397597.9502	5315645.5788	15.09	0.03	397598.1381	5315645.6312	26.35	-0.16	397598.3644	5315645.6943	31.21	-0.09	2	76	0	72
397597.246	5315645.3767	13.85	0.03	397597.4334	5315645.4306	26.0	-0.16	397597.6593	5315645.4956	30.73	-0.14	2	76	0	72
397596.7689	5315645.2293	12.99	0.04	397596.9559	5315645.2848	24.23	-0.12	397597.1812	5315645.3516	29.66	-0.1	2	76	0	72
397596.2919	5315645.0878	15.54	0.02	397596.4788	5315645.1432	26.53	-0.16	397596.7041	5315645.2101	31.29	-0.1	2	76	0	72
397595.8161	5315644.9164	13.43	0.0	397596.0004	5315644.9796	25.87	-0.19	397596.2225	5315645.0558	30.69	-0.16	2	76	0	72
397595.1255	5315644.616	12.64	0.04	397595.3071	5315644.687	23.55	-0.14	397595.5259	5315644.7726	28.85	-0.1	2	76	0	72
397594.4324	5315644.3625	15.44	0.03	397594.6156	5315644.4291	26.07	-0.15	397594.8364	5315644.5093	30.66	-0.11	2	76	0	72
397593.9333	5315644.212	14.14	0.03	397594.1181	5315644.2742	24.87	-0.15	397594.3408	5315644.3491	29.46	-0.14	2	76	0	72
397593.4352	5315644.0445	12.78	0.04	397593.62	5315644.1067	23.19	-0.14	397593.8427	5315644.1816	27.96	-0.09	2	76	0	72
397592.937	5315643.8793	14.13	0.03	397593.1221	5315643.9409	23.96	-0.14	397593.3451	5315644.0151	28.1	-0.1	2	76	0	72
397592.2438	5315643.6536	14.96	0.03	397592.429	5315643.7146	23.5	-0.14	397592.6522	5315643.788	27.2	-0.11	2	76	0	72
397591.5511	5315643.4138	15.18	0.02	397591.7353	5315643.4778	22.85	-0.21	397591.9572	5315643.5549	26.85	-0.09	2	76	0	72
397591.0915	5315643.2335	10.94	-0.07	397591.2746	5315643.3006	23.67	-0.14	397591.4953	5315643.3814	28.29	-0.12	2	76	0	72
397590.6313	5315643.065	7.07	-0.03	397590.8144	5315643.1321	20.29	-0.12	397591.0351	5315643.2129	27.21	-0.12	2	76	0	72
397590.1707	5315642.9363	13.4	0.04	397590.357	5315642.9928	22.59	-0.18	397590.5815	5315643.061	26.94	-0.13	2	76	0	72
397589.4467	5315642.7999	13.83	0.02	397589.6362	5315642.8461	24.36	-0.17	397589.8645	5315642.9016	27.96	-0.15	2	76	0	72
397588.7229	5315642.6179	14.29	0.02	397588.9119	5315642.6656	23.42	-0.18	397589.1398	5315642.7231	28.21	-0.17	2	76	0	72
397588.261	5315642.4914	16.62	0.02	397588.4497	5315642.5407	26.51	-0.21	397588.677	5315642.6001	29.49	-0.13	2	76	0	72
397587.7994	5315642.3708	12.06	-0.05	397587.988	5315642.4201	25.78	-0.17	397588.2154	5315642.4795	29.27	-0.14	2	76	0	72
397587.3377	5315642.2503	15.54	-0.01	397587.5264	5315642.2996	26.2	-0.18	397587.7538	5315642.3589	29.6	-0.17	2	76	0	72
397587.6615	5315640.8463	7.66	-0.02	397587.4674	5315640.828	22.41	-0.11	397587.2334	5315640.806	27.65	-0.1	2	77	0	73
397588.2226	5315640.9595	17.35	0.02	397588.0315	5315640.9246	26.14	-0.16	397587.8012	5315640.8826	30.23	-0.13	2	77	0	73
397589.3392	5315641.337	15.94	0.02	397589.1521	5315641.2822	27.23	-0.17	397588.9266	5315641.2161	29.97	-0.15	2	77	0	73
397589.7671	5315641.4831	15.44	0.03	397589.581	5315641.425	26.53	-0.17	397589.3567	5315641.355	29.14	-0.17	2	77	0	73
397590.1951	5315641.6167	15.9	0.0	397590.0089	5315641.5586	24.33	-0.21	397589.7846	5315641.4886	29.0	-0.13	2	77	0	73
397590.6195	5315641.7947	12.29	-0.05	397590.4377	5315641.7251	24.92	-0.19	397590.2187	5315641.6413	28.63	-0.15	2	77	0	73
397591.2373	5315642.1227	13.5	-0.01	397591.0599	5315642.0417	25.19	-0.21	397590.8461	5315641.9441	28.53	-0.17	2	77	0	73
397591.8572	5315642.4156	16.34	0.0	397591.6809	5315642.3323	24.75	-0.16	397591.4685	5315642.2319	28.98	-0.13	2	77	0	73
397592.2929	5315642.6387	15.15	0.02	397592.1178	5315642.553	25.02	-0.15	397591.9066	5315642.4498	28.84	-0.14	2	77	0	73
397592.7301	5315642.8525	14.71	0.03	397592.555	5315642.7668	24.9	-0.15	397592.3438	5315642.6636	28.16	-0.11	2	77	0	73
397593.1709	5315643.0385	16.74	0.0	397592.9927	5315642.9599	26.31	-0.15	397592.7778	5315642.8651	28.93	-0.1	2	77	0	73
397593.8268	5315643.2683	14.31	0.0	397593.6454	5315643.1967	23.88	-0.14	397593.4268	5315643.1104	27.83	-0.11	2	77	0	73
397594.4801	5315643.5107	14.19	0.03	397594.2973	5315643.443	24.1	-0.14	397594.0769	5315643.3614	27.77	-0.1	2	77	0	73
